SM3,SM4,SM5,SM6,SM7,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM24,SM25,SM27,SM30,SM31,SM32,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM99B,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121A,SM121B,SM122A,SM122B,SM123,SM125,SM126A,SM126B,SM127,SM128A,SM128B,SM129,SM130A,SM130B,SM131,SM132,SM133A,SM133B,SM134A,SM134B,SM135A,SM135B,SM136A,SM137A,SM137B,SM138A,SM138B,SM140A,SM140B,SM141A,SM141B,SM143,SM144A,SM144B,SM145A,SM145B,SM145C,SM146A,SM146B,SM147A,SM147B,SM147C,SM148A,SM148B,SM148C,SM149A,SM149B,SM149C,SM150,SM151A,SM151B,SM151C,SM152A,SM152B,SM152C,SM153A,SM153C,SM153D,SM154A,SM154B,SM154C,SM155A,SM155B,SM155C,SM157A,SM157B,SM157C,SM158,SM159,SM160,SM161,SM163A,SM163B,SM164A,SM164B,SM164C,SM165A,SM165B,SM166A,SM166B,SM167,SM168A,SM168B,SM168C,SM169,SM170A,SM170B,SM170C,SM65,SM76,SM87,SM98
1.000000000000000000e+00,8.548203549088956299e-01,8.352331111611113190e-01,8.327365523541968573e-01,9.622786127219788987e-01,9.811872131903761618e-01,8.348114475275244528e-01,9.660528223088267197e-01,8.665435228532466505e-01,9.981850348205069112e-01,8.337304039331592254e-01,8.329897258282431549e-01,8.329668581564479979e-01,9.208633380016673087e-01,8.323919599728031304e-01,8.330478930462300591e-01,8.339994096590137573e-01,8.355921062784785747e-01,8.451769361229661826e-01,8.345173118519553235e-01,8.345257948854908348e-01,8.326274571529385105e-01,8.400911838887274996e-01,8.332027962938260979e-01,9.011894847164223510e-01,9.974961940326899645e-01,8.380076188970921880e-01,8.511417694499210373e-01,8.371696639568598775e-01,8.375090914256984043e-01,8.378770535150069643e-01,8.378258811682041118e-01,-8.153624756581835387e-01,-8.350471822725687998e-01,-8.240373910619890330e-01,-8.278905037072019635e-01,1.371524949016853130e-02,-8.209130389249932325e-01,-8.102589179322015056e-01,-7.502513594644462103e-01,-8.134384856240223227e-01,-8.149144000862987847e-01,6.763495875244756022e-04,1.756479387492978703e-02,-8.459488739704560389e-01,-8.465812595464492496e-01,-8.440980289358605004e-01,-8.388468129110236982e-01,-8.502146433119653901e-01,-8.245741963934805074e-01,-8.478817161436941197e-01,-8.126001567938859749e-01,-8.190724859178629691e-01,-8.179695111714782030e-01,-8.290737200587718903e-01,-8.262627415829892907e-01,-8.241454598558806133e-01,-8.169057523320302217e-01,-8.111217284504504965e-01,1.320355324981242924e-02,-8.505369800475767184e-01,-8.193182915533641086e-01,-8.201329119579463534e-01,-3.498672604735290036e-03,-1.137854489375659346e-03,-8.467025398698516669e-01,-8.025822227811334475e-01,-8.253550559709673662e-01,-7.464275064410845761e-01,-7.868376091359287061e-01,-4.754169168436326309e-01,-7.900355371571320395e-01,-7.455955320431922884e-01,-7.895103721866857382e-01,-5.052932603217309415e-01,-4.623931912815583689e-01,-4.516952883657361917e-01,-7.456039194706289841e-01,-4.650770227246425748e-01,-7.788567112692398320e-01,-4.447321496977137412e-01,-4.554955561057810187e-01,-7.817888381909340323e-01,-6.989540562611510355e-01,-6.774462061624020315e-01,-7.963368896527827090e-01,-7.382377070050413215e-01,-8.017027389993381936e-01,-7.633335975554650377e-01,-8.091382545815281047e-01,-7.993367584497148570e-01,-7.314730720025761634e-01,-4.650105621862281047e-01,-7.813996684173011298e-01,-8.036759542477063256e-01,-7.439700486773216381e-01,-4.510698817175046726e-01,-4.750680153538988648e-01,-4.531816985104624718e-01,-4.586164527442934125e-01,-7.760711141039737804e-01,-8.170087823950328287e-01,-7.453889519681918818e-01,-4.588227464253277765e-01,-7.351744047096183676e-01,-7.340744845041087263e-01,-6.070492068552675313e-01,-6.912240227863085673e-01,8.976034784451355358e-03,-8.324539808368039973e-01,2.968907473186756501e-03,-6.020902807925199163e-01,-8.300502005391414695e-01,1.323446424925982072e-02,1.297792413286134525e-02,-7.830722309839517337e-01,-1.246019545334724763e-03,3.191612223882038264e-03,1.296099970293591343e-02,-1.916376914442257662e-01,-4.630236671153785677e-01,-7.843393675478318450e-01,-6.258056039157714467e-01,-6.254856706183998805e-01,9.516304697940196691e-03,1.048062012923122767e-02,2.924225924890123170e-03,-8.324332472931583737e-01,-7.973123640515326904e-03,1.629234177990864299e-02,1.349742464217950451e-03,-3.200215166795830797e-03,1.660243332385800269e-02,-5.921100649543729055e-01,8.304768783123060022e-03,-6.706543258218937709e-01,2.551766101672997295e-03,2.197061754750346575e-03,4.482776699712280252e-03,-1.001600294747669040e-02,1.614218359708457715e-02,1.741390746579385071e-02,-2.543470018409406744e-03,-6.728781676460591221e-01,-6.741869064965901881e-01,-6.743370318800225860e-01,-6.533048825131252402e-01,-6.388579941272104490e-01,-6.052307136357878425e-01,4.077657789764472726e-03,-6.110456561391462982e-01,-6.422095948364991980e-01,-8.339977143893887446e-01,6.331493288507425952e-03,6.192291677715644829e-03,-7.064826326668005585e-01,-9.369905730233253627e-03,-9.545073005597799407e-03,-8.935965795005277462e-03,-6.210430022900568225e-01,-6.058715473428893938e-01,-6.394758765252235300e-01,9.664862078359315323e-03,9.241726601221076851e-03,9.916833167925027948e-03,4.443687013162975034e-03,4.447473975220738764e-03,4.374704719969726291e-03,-5.986627549100248524e-01,-6.403102326915628417e-01,-6.385777696463247333e-01,-6.127874559057902015e-01,1.242222462767849679e-02,3.885271299464687893e-03,-7.669554613035658441e-01,-2.676678226374622650e-03,1.138497945968170149e-03,-7.192435932807768051e-01,-8.015659385318625596e-03,-7.186575379413967513e-01,-6.450873223381554666e-01,-6.108388322825180072e-01,-7.029839987019562697e-01,-6.490632492757879568e-01,-6.814076125623464986e-01,9.839608611864685342e-03,7.021819151549065288e-03,-7.082110022556417084e-01,-8.312614500012787122e-01,-7.347054930730174682e-01,-8.213626770640464203e-01,-7.536269726325950380e-01,-8.174808251319982677e-01,-8.202835534317296506e-01,-7.346976245175326214e-01,-8.009588131330023231e-01
8.498132284063716346e-01,1.000000000000000000e+00,8.352983862670175785e-01,8.330214672931889330e-01,8.523673565661361584e-01,8.487663812660386498e-01,8.320613542539778695e-01,8.576505119307878955e-01,8.497699124818431926e-01,8.511516100181111266e-01,8.358061351979045872e-01,8.340281840911470956e-01,8.332961094081906550e-01,8.382440471351818578e-01,8.336829896445105970e-01,8.337376896561855544e-01,8.393590982429148806e-01,8.331089768609816204e-01,8.386661805573808470e-01,8.341012367291025242e-01,8.336611289116474532e-01,8.342724932874413524e-01,8.357983826437954678e-01,8.342782217467581418e-01,8.510015393667726968e-01,8.499903786286630014e-01,8.355992063446627816e-01,8.688050323541093301e-01,8.368597473257733954e-01,8.309719157744118734e-01,8.338737035464864888e-01,8.425402597107172209e-01,-7.812132395642488181e-01,-8.177621319209508188e-01,-7.884278788460673537e-01,-7.909929825813042381e-01,1.878194378345317619e-02,-7.911896027498942496e-01,-7.760271203710318311e-01,-7.338760662862334749e-01,-7.753356672780590264e-01,-7.819038765083993203e-01,-1.592524889932035378e-02,1.830954321265117549e-02,-8.091913068052932756e-01,-8.127355964731083349e-01,-8.278127993578002775e-01,-8.210610504197997095e-01,-8.315016900861087468e-01,-7.883997976271694963e-01,-8.327356072315108548e-01,-7.780203207279962063e-01,-7.819258962803670165e-01,-7.817520621815738924e-01,-7.919729483594299957e-01,-7.905605267156144977e-01,-7.898518980117186228e-01,-7.804031043261536738e-01,-7.805365677017704895e-01,-4.808424392897598515e-03,-8.353209144392192975e-01,-7.919181192836590721e-01,-7.891687210715837564e-01,-2.455307654201237602e-02,-1.727906768024616707e-02,-8.103296275192192200e-01,-7.935302346171949628e-01,-7.929524950810146189e-01,-7.291191727210252216e-01,-7.770462004710770865e-01,-4.651008373316192213e-01,-7.853529117564613804e-01,-7.090446338906559731e-01,-7.807084687474097340e-01,-4.931091468425593538e-01,-4.525363026608623662e-01,-4.363713986032551340e-01,-7.291903006382551844e-01,-4.535138537430455918e-01,-7.531231127555172433e-01,-4.366410833412560089e-01,-4.450700170078888407e-01,-7.610053348146036400e-01,-6.752015571049089226e-01,-6.554083077749180974e-01,-7.738778312156312511e-01,-7.140023713696407315e-01,-7.909924196190623036e-01,-7.461765787498189084e-01,-7.734533890518187071e-01,-7.902162060952704348e-01,-7.119171414925979935e-01,-4.542131313909005264e-01,-7.627645064179587875e-01,-7.918392175717099413e-01,-7.076311154514476343e-01,-4.415439128503967914e-01,-4.641856564786041583e-01,-4.426441148012157378e-01,-4.475864057498473159e-01,-7.649604487377839046e-01,-7.872664592100624414e-01,-7.121777454106071881e-01,-4.477236372425233979e-01,-7.218704601150048861e-01,-7.187533166765104342e-01,-5.952337922401212955e-01,-6.807526412173792174e-01,5.197457767815681640e-03,-8.118580684434949513e-01,5.427356598746609084e-03,-5.823851655411302897e-01,-8.009803044761010238e-01,2.004293494614992413e-02,1.980159722556998694e-02,-7.636452155979976952e-01,1.301998315986650431e-02,7.406760530127884379e-03,8.819885190293998839e-03,-1.619015127094708406e-01,-4.549238590559144813e-01,-7.631333448345029025e-01,-6.133508864452335008e-01,-6.151370926597818922e-01,-2.521952559376956261e-03,1.095347960998641935e-02,1.706503968397033236e-02,-8.014904003237669494e-01,-5.287146721960182989e-03,1.622136005821652599e-02,1.556115953420745407e-03,1.242826666240984604e-02,1.500907498774420139e-02,-5.806225848060047046e-01,-2.843161484523552872e-04,-6.415565175772918183e-01,3.354328580544106448e-03,4.603331529495937983e-03,8.936989573513982182e-03,4.093754972800636716e-03,1.610187778535726935e-02,1.737490987150894228e-02,1.087307351559988963e-02,-6.454810990330445142e-01,-6.456673587888389632e-01,-6.463754159623752438e-01,-6.375061935078533137e-01,-6.241783188542804339e-01,-5.918859113582827236e-01,7.107578260121100687e-04,-5.992028798929807110e-01,-6.268745176437716671e-01,-8.066888149008614173e-01,-2.808504934455986952e-04,-4.951832533609155321e-04,-6.781038074547242056e-01,-6.679980934781307340e-03,-7.359221447847882035e-03,-6.160999349202698344e-03,-6.078768956899655018e-01,-5.863698419748119006e-01,-6.178448081542823322e-01,5.531509201558432696e-03,5.677231571677194763e-03,1.135051589435640516e-02,6.974236384183740353e-03,6.843157189337559405e-03,6.890952672910172563e-03,-5.858573183507961302e-01,-6.287067434637635399e-01,-6.233327996666990778e-01,-5.992187084791718021e-01,1.095945913908713716e-02,1.753941482132999720e-03,-7.504604081462322718e-01,1.098938697540173884e-02,5.970164403837101806e-03,-6.882917506816675912e-01,-2.188848859259006838e-02,-6.873417931715090079e-01,-6.195093035806902293e-01,-5.980365430858430864e-01,-6.750393711858998502e-01,-6.235393789232236417e-01,-6.516792715067498687e-01,8.855842190490327559e-03,4.126582670374483522e-03,-6.733347825490708649e-01,-8.018345954588934621e-01,-7.224140867499714291e-01,-7.948530535440506695e-01,-7.310707755975677236e-01,-7.812179644616144003e-01,-7.908110391267886286e-01,-7.199297498203414136e-01,-7.924418438571454448e-01
8.979968386427351623e-01,9.033584582237874638e-01,1.000000000000000000e+00,9.927871612546844693e-01,8.915085879035582472e-01,8.903873636707922978e-01,9.796749951809290424e-01,8.955559542627322678e-01,8.953718429809925938e-01,8.992534812694633617e-01,9.847365924016022731e-01,9.905887246314891703e-01,9.897429798833659031e-01,8.969565937085893781e-01,9.916459138912329108e-01,9.907754368961069202e-01,9.688317757890922977e-01,9.833222385780130415e-01,9.687214228980903785e-01,9.717157430752321190e-01,9.912310397214387780e-01,9.900679837396610949e-01,9.491449540581773370e-01,9.718690374817028355e-01,8.995276164265311181e-01,8.982002259840965452e-01,9.721824344338241275e-01,9.120958050016871876e-01,9.694387012513399071e-01,9.761020850203004917e-01,9.803802976187621088e-01,9.645955104423477033e-01,-8.567572148655973052e-01,-8.843138865631570145e-01,-8.636778507419369255e-01,-8.700099262333351735e-01,-1.467305546089451435e-02,-8.697919155415058112e-01,-8.589381723105883326e-01,-8.014232064317738935e-01,-8.596247864982266007e-01,-8.566947925343485482e-01,-2.922515736656607424e-02,-1.365302025730893293e-02,-8.899488706827900497e-01,-8.966252489405657222e-01,-8.944562988601667541e-01,-8.919044932304058815e-01,-9.005662291818634646e-01,-8.664917751048057948e-01,-9.003695698871062580e-01,-8.560376256372226322e-01,-8.590237674901914922e-01,-8.579424448042008988e-01,-8.710776492815479610e-01,-8.682680770494763944e-01,-8.673842366443326179e-01,-8.586424415606092042e-01,-8.577355501392763815e-01,-1.549866284168394115e-02,-9.025421561693519612e-01,-8.698108298084127332e-01,-8.709493993051445893e-01,-3.113303150250886289e-02,-2.903314821644905480e-02,-8.970176817575344907e-01,-8.583950632918652124e-01,-8.769230926777773494e-01,-8.004952909964403451e-01,-8.448935667565651286e-01,-5.127449541825884749e-01,-8.496180247040876488e-01,-7.882081633705027013e-01,-8.484723809635315028e-01,-5.498589389500447844e-01,-4.996197345622772623e-01,-4.865693996105978636e-01,-7.997354226236860208e-01,-5.023771424270280228e-01,-8.219684854316506861e-01,-4.821189760493103660e-01,-4.950856382435117053e-01,-8.317730643173136817e-01,-7.530149292048097243e-01,-7.296654195329846937e-01,-8.397988344785853876e-01,-7.848109596274256416e-01,-8.574001384987439689e-01,-8.145782921522793929e-01,-8.574512092217857484e-01,-8.556245619429353466e-01,-7.803599794507262155e-01,-5.027336351793668667e-01,-8.309273306591780095e-01,-8.600148293901237473e-01,-7.865821470805481885e-01,-4.874903454148478144e-01,-5.109097007642390276e-01,-4.905805991811941769e-01,-4.930997122706176627e-01,-8.313456579931106649e-01,-8.638171892378008199e-01,-7.860387311222460927e-01,-4.918840179041411576e-01,-7.860737154245964753e-01,-7.866932493756796374e-01,-6.521924062678747802e-01,-7.335617253684639794e-01,-2.436113837830640449e-02,-8.767191207833360256e-01,-2.691809534759526806e-02,-6.406722605278457605e-01,-8.795707815606202962e-01,-1.043115252935272567e-02,-1.073189962407455553e-02,-8.304850084114007158e-01,-2.026507118104498364e-02,-2.224485915905658265e-02,-1.795105181850779538e-02,-2.184594283895638367e-01,-5.008894751566668191e-01,-8.344661803168784697e-01,-6.651969321111185218e-01,-6.633940888152529691e-01,-2.833287100401014197e-02,-1.991660380934241054e-02,-1.607164948337154800e-02,-8.782342563936056390e-01,-3.421422887301887178e-02,-1.284608543857305649e-02,-2.556498023131299757e-02,-2.239179822193673730e-02,-1.299858663597180594e-02,-6.384712628059403539e-01,-3.033978928465279334e-02,-7.119437759552236233e-01,-2.219888135102883464e-02,-2.316998582110295357e-02,-2.060607602673790451e-02,-2.889747763446051665e-02,-1.427815462853996957e-02,-1.226419062531478726e-02,-2.094103435503082145e-02,-7.229035606329240471e-01,-7.224297581941809820e-01,-7.245809089357906352e-01,-6.942107882123529361e-01,-6.810391350935219856e-01,-6.502580874300706304e-01,-2.679693982127217752e-02,-6.534835679569979128e-01,-6.845593621077518121e-01,-8.845196138712784206e-01,-2.934499480891999620e-02,-2.932727320968691806e-02,-7.538591657916510202e-01,-3.527360007926513136e-02,-3.464006070104829610e-02,-3.488201739335868024e-02,-6.711058447298965390e-01,-6.459630855105468195e-01,-6.816480432238455345e-01,-2.576148013804502312e-02,-2.602884992122727129e-02,-1.683411397864159956e-02,-2.146758936984394239e-02,-2.141744503316950557e-02,-2.149462770788429858e-02,-6.453357455038557511e-01,-6.838745605047229503e-01,-6.796410982484274443e-01,-6.549036799544405429e-01,-1.429598895929968909e-02,-2.624962455777702514e-02,-8.121546955872960272e-01,-2.121743970501982837e-02,-2.358449856745638978e-02,-7.602916558443454376e-01,-3.283550607762055623e-02,-7.590738911137439038e-01,-6.866518095379322562e-01,-6.538248670899242665e-01,-7.526707514517916309e-01,-6.899840494285196524e-01,-7.227406071718434077e-01,-1.931620913963818034e-02,-2.348126200890507040e-02,-7.511561555691171899e-01,-8.854987789333410575e-01,-7.868213665012734337e-01,-8.638131854316506431e-01,-8.044674669869780192e-01,-8.598583389882942241e-01,-8.710634499299407807e-01,-7.862095957963884940e-01,-8.568831410470546528e-01
8.986855206789130524e-01,9.042898948669551018e-01,9.965272148275852171e-01,1.000000000000000000e+00,8.933434227793489724e-01,8.924218721038355007e-01,9.836377683582826492e-01,8.967203718822817082e-01,8.970439813809107932e-01,9.008136046409183084e-01,9.850084215106149621e-01,9.977745660502767011e-01,9.971632716148201014e-01,8.985985931513471581e-01,9.977348444513362002e-01,9.973944305481351469e-01,9.722517076709905615e-01,9.870625031480698697e-01,9.731250401415297846e-01,9.779492480757039363e-01,9.981897261094060392e-01,9.979220361200635825e-01,9.475949744061646918e-01,9.789203714525306355e-01,9.024361665115880893e-01,8.982410137235508074e-01,9.757631580266457050e-01,9.123685807373573819e-01,9.669623278812191636e-01,9.807179926283648985e-01,9.867701430300050980e-01,9.690480129729490688e-01,-8.584632749790714890e-01,-8.860965566951717332e-01,-8.673316769200850596e-01,-8.706559717057391623e-01,-1.721373691160389338e-02,-8.712042459582440834e-01,-8.609379360169547857e-01,-8.006480894655236824e-01,-8.608586485499111207e-01,-8.565831741318887804e-01,-3.039864025808552625e-02,-1.513477754982888585e-02,-8.939089708645109322e-01,-8.979038550715126021e-01,-8.977075524343269830e-01,-8.926753073197652988e-01,-9.016436528790526816e-01,-8.679107907428700308e-01,-9.023631513781268376e-01,-8.599013278354297185e-01,-8.600118290091414153e-01,-8.592347121197375648e-01,-8.715543101824406724e-01,-8.720680390274135885e-01,-8.683573686881719267e-01,-8.583610050859824536e-01,-8.613317884697301308e-01,-1.650104465648879332e-02,-9.060871834557442384e-01,-8.735154005974953284e-01,-8.723279139790280912e-01,-3.354641946025788829e-02,-3.141851328505454455e-02,-8.983610389543783548e-01,-8.630681738247757417e-01,-8.781579339933626160e-01,-8.020901569843400525e-01,-8.468007119674680894e-01,-5.128210768894678750e-01,-8.534974904198225909e-01,-7.892294467472265040e-01,-8.503790811063800525e-01,-5.508253390056692123e-01,-5.006020115733391673e-01,-4.875397393879697394e-01,-8.004926097369998717e-01,-5.042986452390346708e-01,-8.231962682062639036e-01,-4.829229177403997486e-01,-4.961198663595797753e-01,-8.343514001440376360e-01,-7.532602627473778956e-01,-7.297174143026131654e-01,-8.443870320855896283e-01,-7.857701281044626729e-01,-8.620790815591896639e-01,-8.152142728414805140e-01,-8.589511468732136112e-01,-8.598901324567262971e-01,-7.813388549551666395e-01,-5.034250731632747833e-01,-8.343427415689372850e-01,-8.645181884210120238e-01,-7.878391634417544198e-01,-4.888777322592060548e-01,-5.114867190869848423e-01,-4.912296470451865682e-01,-4.955182015315144350e-01,-8.352786622955967744e-01,-8.670725309385481916e-01,-7.894467425822740969e-01,-4.939012931639976123e-01,-7.867134917783109582e-01,-7.886270961166379490e-01,-6.500683981990826865e-01,-7.363739682832317612e-01,-2.658746367757460621e-02,-8.805053009653160956e-01,-2.816113066348160249e-02,-6.413348311155835368e-01,-8.832698013763425893e-01,-1.181029616421866262e-02,-1.206325318050324898e-02,-8.334320210378043381e-01,-2.263173079257654180e-02,-2.346709333770140987e-02,-1.974431957792540174e-02,-2.218627443132006605e-01,-5.022340909369210626e-01,-8.375239193910002378e-01,-6.664398154846518096e-01,-6.647356867043786588e-01,-3.024235461190526511e-02,-2.143248510479666899e-02,-1.756237138169373588e-02,-8.814541307750245469e-01,-3.521294244950677610e-02,-1.421404795029751998e-02,-2.721399792771080073e-02,-2.407049158866953614e-02,-1.477700736540194827e-02,-6.371525344752207998e-01,-3.183222830295191763e-02,-7.165078837462018901e-01,-2.397851986656883080e-02,-2.487615980681876296e-02,-2.277290772527420723e-02,-2.907939299015731283e-02,-1.614484050665698084e-02,-1.386408740066219850e-02,-2.249740168108337740e-02,-7.261825840010810440e-01,-7.248596038444490297e-01,-7.257289949981435839e-01,-6.954123885561230844e-01,-6.817150959275072308e-01,-6.487087402295400596e-01,-2.808496547823889980e-02,-6.496170827643447110e-01,-6.838689597561614653e-01,-8.873700995890186904e-01,-3.046142844117084511e-02,-3.046199250959586227e-02,-7.561468825333576005e-01,-3.645898241476342588e-02,-3.626395805213083329e-02,-3.615033399273044623e-02,-6.713135217629668805e-01,-6.457603530258941849e-01,-6.826351152042604564e-01,-2.665761428357530521e-02,-2.652020435223805331e-02,-1.935277173731376338e-02,-2.187703451915733177e-02,-2.190712427439335530e-02,-2.182614160364154676e-02,-6.445372167328056179e-01,-6.842502614283020312e-01,-6.806599098020175154e-01,-6.559453236631457296e-01,-1.745020806077168807e-02,-2.786360990869939797e-02,-8.124235186031714129e-01,-2.366141179393626767e-02,-2.575291394316304300e-02,-7.637417297186512855e-01,-3.496620242651118232e-02,-7.627407954771164844e-01,-6.872931803510359261e-01,-6.544892702882262325e-01,-7.572829889564171024e-01,-6.906101523585878033e-01,-7.233692692618016729e-01,-2.194338141485388874e-02,-2.623716107939832315e-02,-7.545972560925870987e-01,-8.875602095933067259e-01,-7.898284119404623826e-01,-8.675205788354288794e-01,-8.082539385829297096e-01,-8.614539405880242695e-01,-8.734947377370878563e-01,-7.866877910499032733e-01,-8.616604980947883963e-01
9.694872233722540145e-01,8.638123988295076661e-01,8.354100252272639304e-01,8.339875826496253586e-01,1.000000000000000000e+00,9.775253921022388770e-01,8.310770817726700344e-01,9.690919040448310318e-01,8.590968876403189958e-01,9.679101940149165140e-01,8.352969411114552489e-01,8.350607232870200791e-01,8.353918401412162575e-01,9.329637039213261041e-01,8.344719136503100376e-01,8.353227113512243784e-01,8.410131453689050351e-01,8.361928610842085385e-01,8.469146275231491661e-01,8.314443351746163557e-01,8.360415531313906135e-01,8.347948759364336446e-01,8.359531917964895253e-01,8.296997748917970261e-01,9.089019946551394336e-01,9.673141848847893742e-01,8.337740724889878274e-01,8.634239205851768073e-01,8.325496320181836607e-01,8.319544554556532745e-01,8.377003294563309943e-01,8.334610297645366206e-01,-8.180839613646998520e-01,-8.345852170269715264e-01,-8.262270769499135969e-01,-8.284502971188084652e-01,1.438300105615844884e-02,-8.214714801851110693e-01,-8.119309865468342657e-01,-7.440556254850118068e-01,-8.152211136756923882e-01,-8.161925710243489451e-01,3.925716655867167969e-03,1.728449689563046204e-02,-8.466058213287344092e-01,-8.489895997703875707e-01,-8.445343808887645354e-01,-8.391167653086583078e-01,-8.470383034432560354e-01,-8.260418247085379306e-01,-8.467167164027339377e-01,-8.148982370961991295e-01,-8.202117800891660648e-01,-8.198754282237920021e-01,-8.291911480270174328e-01,-8.278783906636759671e-01,-8.268491539543343372e-01,-8.169566468657454283e-01,-8.132941460039895265e-01,1.530221777639097051e-02,-8.503458130321960295e-01,-8.209984914939512102e-01,-8.201643042072886969e-01,-1.420625583399438418e-04,2.059753427669076039e-03,-8.475933288895141082e-01,-8.032577007422491144e-01,-8.264694972074303481e-01,-7.420714750743950816e-01,-7.880042170399652601e-01,-4.702953396139332165e-01,-7.865875605047283337e-01,-7.469552013372345867e-01,-7.907462147921763274e-01,-5.016436318551346085e-01,-4.586549158293592998e-01,-4.522936847525035331e-01,-7.413655677082330309e-01,-4.607628928151956682e-01,-7.816062593108989986e-01,-4.380418997119357449e-01,-4.508608506526041726e-01,-7.833487524380661204e-01,-7.011573070045308276e-01,-6.797220382842683595e-01,-7.985156782519674534e-01,-7.390079384407483021e-01,-8.035036125851637845e-01,-7.644492412690903071e-01,-8.126128241058485635e-01,-8.001339974280240464e-01,-7.328163457755476617e-01,-4.609852942829003042e-01,-7.830279320059750914e-01,-8.046010691952979466e-01,-7.452277287731786659e-01,-4.479377698126044138e-01,-4.707266754009899468e-01,-4.512815515251096810e-01,-4.550144125523393202e-01,-7.711503056720051541e-01,-8.197908718743744938e-01,-7.472667401229776685e-01,-4.539083920426786323e-01,-7.250948423660963371e-01,-7.238008773474656765e-01,-6.099561239567262705e-01,-6.945772087790269556e-01,9.369914891380578745e-03,-8.321356722630737224e-01,6.810560463711624879e-03,-5.988632193030017925e-01,-8.332037901809367098e-01,1.340677564923779645e-02,1.292613275120236584e-02,-7.841897054640113440e-01,-2.757913571121938228e-03,4.222306968416749025e-03,1.332936027648840872e-02,-1.889185110102097886e-01,-4.583289084313326711e-01,-7.860022919627970284e-01,-6.291482843714154560e-01,-6.277850225616261604e-01,1.076380152190535046e-02,1.118565297926249480e-02,3.352952700132691161e-03,-8.350982801756128282e-01,-6.555799116708788642e-03,1.633853529226699311e-02,1.585024438357902693e-03,-3.955394396283923308e-03,1.648373493379778204e-02,-5.962023511201821613e-01,1.181574187721847087e-02,-6.712035873613960701e-01,2.512218787364934192e-03,2.080084422741732084e-03,4.663004931126976844e-03,-8.009980098186281899e-03,1.592823383542896903e-02,1.704415223914119634e-02,-3.612088733299444882e-03,-6.738325077948589259e-01,-6.734195666058527818e-01,-6.735552629571512906e-01,-6.560536118957869256e-01,-6.372344938920251334e-01,-6.112873450997228231e-01,7.661805925069660461e-03,-6.088847915955127865e-01,-6.441261461894158824e-01,-8.347577672794257442e-01,8.028923738943302690e-03,7.663460857050158684e-03,-7.071732722725375675e-01,-8.028510875657307935e-03,-8.645348718483811257e-03,-7.521775598929578317e-03,-6.234940638843060601e-01,-6.018197497106453353e-01,-6.406594565858837464e-01,1.027182300044219947e-02,9.803752219368612464e-03,9.556363232466438470e-03,6.211347071421948959e-03,6.177146719763319804e-03,6.135849008092606090e-03,-6.020854004714857322e-01,-6.442766865208294780e-01,-6.410365439684336808e-01,-6.159118152964805359e-01,1.582358990609822672e-02,7.473593819523619702e-03,-7.675983109794727310e-01,-3.920203656844319963e-03,1.205734922654946558e-03,-7.215885237500412330e-01,-5.598666140731473756e-03,-7.211939935665719892e-01,-6.455265321450420757e-01,-6.151587998209766539e-01,-7.056759041161679846e-01,-6.506012369398812556e-01,-6.825794866676540007e-01,1.299176264523895646e-02,9.893679607523641478e-03,-7.076946026378955201e-01,-8.349324270593649899e-01,-7.308082180800747896e-01,-8.180987085789397373e-01,-7.511402093617663978e-01,-8.198315642628040134e-01,-8.221823706560517087e-01,-7.365350642469634668e-01,-8.022538649592420024e-01
